,Season,Date,HID,AID,Open,OddsH,OddsA,OddsD,H,A,D,HS,AS,Special,H_PEN,A_PEN,H_MAJ,A_MAJ,H_PPG,A_PPG,H_SHG,A_SHG,H_SV,A_SV,H_PIM,A_PIM,H_SOG,A_SOG,H_BLK_S,A_BLK_S,H_HIT,A_HIT,H_BLK,A_BLK,H_FO,A_FO,H_P1,A_P1,H_P2,A_P2,H_P3,A_P3,H_OT,A_OT,H_SO,A_SO
2935,1997,1998-02-08,25,5,1998-02-07,1.29,4.16,5.04,True,False,False,4,3,OT,6,6,0,0,0,0,0,0,38,34,12,12,,,,,,,,,,,0,2,1,1,2,0,1,0,,
2936,1997,1998-02-08,20,18,1998-02-07,1.63,2.62,4.0,False,True,False,4,5,OT,5,1,0,2,0,0,0,0,50,31,10,27,,,,,,,,,,,0,3,0,1,4,0,0,1,,
2937,1997,1998-02-10,18,25,1998-02-09,1.62,2.61,4.07,True,False,False,4,2,,7,6,0,0,0,0,0,0,32,34,14,12,,,,,,,,,,,0,1,4,1,0,0,,,,
2938,1997,1998-02-10,15,19,1998-02-09,2.02,2.05,3.75,False,False,True,5,5,OT,6,6,1,0,0,0,0,0,39,40,22,12,,,,,,,,,,,2,1,2,3,1,1,0,0,,
2939,1997,1998-02-10,23,2,1998-02-09,1.55,2.86,4.1,True,False,False,4,3,,7,5,4,0,0,0,0,0,34,34,64,10,,,,,,,,,,,1,0,1,0,2,3,,,,
2940,1997,1998-02-10,5,16,1998-02-09,1.86,2.25,3.73,False,True,False,2,3,,4,4,0,0,0,0,0,0,30,25,8,8,,,,,,,,,,,0,1,1,1,1,1,,,,
2941,1997,1998-02-10,0,20,1998-02-09,1.73,2.44,3.81,True,False,False,3,0,,4,7,0,0,0,0,0,0,44,41,8,14,,,,,,,,,,,2,0,1,0,0,0,,,,
2942,1997,1998-02-10,10,8,1998-02-09,1.84,2.3,3.66,False,False,True,0,0,OT,5,5,0,0,,,,,32,45,10,10,,,,,,,,,,,0,0,0,0,0,0,0,0,,
2943,1997,1998-02-13,20,24,1998-02-12,1.8,2.31,3.81,True,False,False,4,3,OT,3,5,0,1,0,0,0,0,52,47,6,20,,,,,,,,,,,1,2,1,1,1,0,1,0,,
2944,1997,1998-02-13,2,10,1998-02-12,1.44,3.28,4.3,True,False,False,6,3,,2,4,0,0,0,0,0,0,41,25,4,8,,,,,,,,,,,1,0,3,1,2,2,,,,
2945,1997,1998-02-13,8,0,1998-02-12,1.63,2.65,3.93,False,False,True,3,3,OT,1,4,0,0,0,0,0,0,33,27,2,8,,,,,,,,,,,0,2,2,0,1,1,0,0,,
2946,1997,1998-02-13,23,5,1998-02-12,1.48,3.09,4.24,True,False,False,2,0,,8,12,0,0,0,0,0,0,41,32,16,24,,,,,,,,,,,0,0,2,0,0,0,,,,
2947,1997,1998-02-13,19,18,1998-02-12,1.26,4.42,5.4,False,True,False,2,3,,5,4,2,0,0,0,0,0,43,29,30,8,,,,,,,,,,,1,0,0,0,1,3,,,,
2948,1997,1998-02-13,16,15,1998-02-12,1.47,3.1,4.34,False,False,True,2,2,OT,10,10,0,1,0,0,0,0,37,40,20,30,,,,,,,,,,,1,0,0,2,1,0,0,0,,
2949,1997,1998-02-13,25,22,1998-02-12,1.49,3.02,4.36,False,True,False,3,4,OT,4,9,0,0,0,0,0,0,47,44,8,18,,,,,,,,,,,1,2,0,1,2,0,0,1,,
2950,1997,1998-03-03,15,5,1998-03-02,1.41,3.42,4.48,False,False,True,2,2,OT,7,8,0,0,0,0,0,0,43,36,14,16,,,,,,,,,,,1,1,0,1,1,0,0,0,,
2951,1997,1998-03-03,24,25,1998-03-02,1.52,2.88,4.26,False,True,False,4,5,OT,3,3,0,0,0,0,0,0,29,46,6,6,,,,,,,,,,,0,1,1,0,3,3,0,1,,
2952,1997,1998-03-03,22,19,1998-03-02,1.68,2.45,4.05,True,False,False,3,1,,4,6,0,0,0,0,0,0,28,34,8,12,,,,,,,,,,,0,0,1,0,2,1,,,,
2953,1997,1998-03-03,0,2,1998-03-02,1.62,2.65,3.95,True,False,False,8,2,,2,3,2,0,0,0,0,0,23,31,29,6,,,,,,,,,,,2,0,3,1,3,1,,,,
2954,1997,1998-03-03,18,16,1998-03-02,1.48,3.05,4.34,True,False,False,7,3,,12,15,2,4,0,0,0,0,20,33,49,80,,,,,,,,,,,3,1,0,1,4,1,,,,
2955,1997,1998-03-03,10,23,1998-03-02,2.06,2.07,3.55,True,False,False,4,0,,6,5,1,1,0,0,0,0,32,24,22,20,,,,,,,,,,,2,0,1,0,1,0,,,,
2956,1997,1998-03-03,20,8,1998-03-02,1.5,3.04,4.21,True,False,False,6,1,,6,4,0,0,0,0,0,0,34,39,12,8,,,,,,,,,,,2,0,3,0,1,1,,,,
2957,1997,1998-03-06,16,10,1998-03-05,1.34,3.83,4.73,True,False,False,3,1,,5,6,0,0,0,0,0,0,25,27,10,12,,,,,,,,,,,1,1,1,0,1,0,,,,
2958,1997,1998-03-06,23,15,1998-03-05,1.68,2.52,3.9,True,False,False,3,2,,3,9,1,1,0,0,0,0,34,29,16,28,,,,,,,,,,,1,0,1,1,1,1,,,,
2959,1997,1998-03-06,2,18,1998-03-05,1.98,2.11,3.67,False,True,False,1,7,,4,5,0,0,0,0,0,0,39,18,8,10,,,,,,,,,,,1,2,0,4,0,1,,,,
2960,1997,1998-03-06,8,24,1998-03-05,2.01,2.1,3.64,True,False,False,3,2,,7,7,0,0,0,0,0,0,38,37,14,14,,,,,,,,,,,2,1,0,1,1,0,,,,
2961,1997,1998-03-06,19,20,1998-03-05,1.24,4.62,5.48,True,False,False,9,1,,4,9,1,0,0,0,0,0,33,41,18,18,,,,,,,,,,,3,0,3,0,3,1,,,,
2962,1997,1998-03-06,5,22,1998-03-05,2.11,2.0,3.61,True,False,False,6,3,,5,5,0,2,0,0,0,0,27,24,10,30,,,,,,,,,,,1,2,2,1,3,0,,,,
2963,1997,1998-03-07,25,0,1998-03-06,1.36,3.69,4.75,True,False,False,2,1,,3,3,0,0,0,0,0,0,30,22,6,6,,,,,,,,,,,1,0,1,0,0,1,,,,
2964,1997,1998-03-08,0,23,1998-03-07,1.56,2.83,4.08,True,False,False,2,1,,5,7,1,1,0,0,0,0,27,32,20,24,,,,,,,,,,,0,0,1,0,1,1,,,,
2965,1997,1998-03-08,24,19,1998-03-07,1.83,2.25,3.89,True,False,False,4,2,,5,8,0,2,0,0,0,0,32,44,10,36,,,,,,,,,,,1,1,2,1,1,0,,,,
2966,1997,1998-03-08,20,2,1998-03-07,1.46,3.18,4.29,False,True,False,1,2,,6,10,2,2,0,0,0,0,28,45,32,40,,,,,,,,,,,0,1,0,1,1,0,,,,
2967,1997,1998-03-08,22,16,1998-03-07,1.43,3.25,4.48,False,True,False,3,6,,3,5,0,0,0,0,0,0,26,35,6,10,,,,,,,,,,,1,2,2,3,0,1,,,,
2968,1997,1998-03-08,18,5,1998-03-07,1.3,4.13,5.03,True,False,False,3,0,,6,7,0,0,0,0,0,0,31,31,12,14,,,,,,,,,,,0,0,1,0,2,0,,,,
2969,1997,1998-03-08,8,25,1998-03-07,2.06,2.04,3.63,False,True,False,3,4,OT,5,5,0,1,0,0,0,0,37,35,10,20,,,,,,,,,,,1,1,1,2,1,0,0,1,,
2970,1997,1998-03-08,10,15,1998-03-07,2.0,2.12,3.6,True,False,False,4,1,,7,7,0,0,0,0,0,0,27,26,14,14,,,,,,,,,,,1,0,2,1,1,0,,,,
2971,1997,1998-03-10,2,22,1998-03-09,1.96,2.14,3.67,False,True,False,1,3,,4,7,0,0,0,0,0,0,28,33,8,14,,,,,,,,,,,1,2,0,0,0,1,,,,
2972,1997,1998-03-10,16,0,1998-03-09,1.42,3.34,4.49,True,False,False,5,3,,3,5,2,0,0,0,0,0,27,29,31,10,,,,,,,,,,,0,2,5,1,0,0,,,,
2973,1997,1998-03-10,25,20,1998-03-09,1.34,3.81,4.83,True,False,False,6,4,,5,7,0,0,0,0,0,0,42,37,10,14,,,,,,,,,,,2,0,2,4,2,0,,,,
2974,1997,1998-03-10,8,19,1998-03-09,2.46,1.78,3.55,True,False,False,3,1,,2,5,0,0,0,0,0,0,28,38,4,10,,,,,,,,,,,0,0,1,1,2,0,,,,
2975,1997,1998-03-10,15,24,1998-03-09,1.73,2.41,3.88,False,True,False,4,6,,6,8,0,2,0,0,0,0,28,41,12,41,,,,,,,,,,,1,1,2,2,1,3,,,,
2976,1997,1998-03-10,5,10,1998-03-09,1.54,2.92,4.08,False,True,False,1,2,,4,5,0,0,0,0,0,0,22,35,8,10,,,,,,,,,,,1,0,0,0,0,2,,,,
2977,1997,1998-03-10,23,18,1998-03-09,1.93,2.16,3.73,True,False,False,4,3,OT,5,11,2,0,0,0,0,0,40,35,30,22,,,,,,,,,,,1,1,0,2,2,0,1,0,,
2978,1998,1998-09-18,23,16,1998-09-17,1.77,2.29,4.04,False,True,False,3,5,,4,6,0,1,2,1,1,0,22,38,8,22,,,,,,,,,,,1,1,2,2,0,2,,,,
2979,1998,1998-09-18,20,2,1998-09-17,1.49,3.01,4.37,True,False,False,7,1,,4,6,0,0,0,1,1,0,29,30,8,12,,,,,,,,,,,1,0,2,0,4,1,,,,
2980,1998,1998-09-18,22,18,1998-09-17,1.58,2.6,4.44,False,True,False,2,5,,2,3,0,0,0,0,0,0,18,39,4,6,,,,,,,,,,,0,3,1,1,1,1,,,,
2981,1998,1998-09-18,15,0,1998-09-17,1.57,2.72,4.25,True,False,False,5,2,,5,6,0,0,1,2,0,0,28,27,10,12,,,,,,,,,,,1,1,2,1,2,0,,,,
2982,1998,1998-09-18,25,8,1998-09-17,1.29,4.0,5.31,True,False,False,4,1,,6,7,0,0,1,0,0,0,36,42,12,14,,,,,,,,,,,1,1,2,0,1,0,,,,
2983,1998,1998-09-19,9,10,1998-09-18,1.5,2.96,4.29,False,True,False,1,4,,3,6,1,1,0,1,0,0,33,24,18,37,,,,,,,,,,,0,2,0,0,1,2,,,,
2984,1998,1998-09-20,24,20,1998-09-19,1.4,3.32,4.85,True,False,False,7,3,,6,6,0,1,5,0,1,1,25,31,12,37,,,,,,,,,,,2,1,2,1,3,1,,,,
2985,1998,1998-09-20,10,23,1998-09-19,1.68,2.48,4.0,True,False,False,4,3,,6,6,1,0,1,2,0,0,32,41,37,12,,,,,,,,,,,1,0,2,1,1,2,,,,
2986,1998,1998-09-20,8,22,1998-09-19,1.91,2.13,3.88,False,True,False,2,3,OT,5,7,0,0,0,2,0,0,33,29,10,14,,,,,,,,,,,0,0,2,0,0,2,0,1,,
2987,1998,1998-09-20,2,15,1998-09-19,1.87,2.2,3.81,False,True,False,3,6,,7,6,0,0,1,2,1,0,35,29,14,12,,,,,,,,,,,0,3,0,2,3,1,,,,
2988,1998,1998-09-20,18,9,1998-09-19,1.27,4.2,5.46,False,True,False,1,3,,4,5,0,0,0,1,0,0,27,44,8,10,,,,,,,,,,,1,1,0,0,0,2,,,,
2989,1998,1998-09-20,16,25,1998-09-19,1.6,2.56,4.41,True,False,False,3,2,,8,8,0,0,0,1,1,0,30,34,16,16,,,,,,,,,,,0,1,0,1,3,0,,,,
2990,1998,1998-09-22,19,24,1998-09-21,1.37,3.37,5.17,True,False,False,3,1,,5,5,2,1,0,1,1,0,34,31,24,14,,,,,,,,,,,1,0,0,0,2,1,,,,
2991,1998,1998-09-25,19,16,1998-09-24,1.34,3.57,5.31,True,False,False,4,1,,2,2,0,0,0,0,0,0,34,23,4,4,,,,,,,,,,,1,0,0,0,3,1,,,,
2992,1998,1998-09-25,9,0,1998-09-24,1.6,2.63,4.13,True,False,False,4,1,,4,5,0,0,1,0,0,1,24,31,8,10,,,,,,,,,,,1,1,1,0,2,0,,,,
2993,1998,1998-09-25,25,18,1998-09-24,1.5,2.82,4.65,False,False,True,2,2,OT,2,5,0,1,1,0,0,0,,,4,20,,,,,,,,,,,1,1,1,1,0,0,0,0,,
2994,1998,1998-09-25,22,23,1998-09-24,1.38,3.43,4.85,False,True,False,1,4,,6,6,0,0,0,0,0,0,31,36,12,12,,,,,,,,,,,0,0,0,2,1,2,,,,
2995,1998,1998-09-25,24,2,1998-09-24,1.26,4.36,5.45,True,False,False,8,2,,3,9,0,0,5,0,0,0,31,43,6,18,,,,,,,,,,,1,0,5,1,2,1,,,,
2996,1998,1998-09-25,20,8,1998-09-24,1.48,3.03,4.41,True,False,False,4,2,,5,8,0,0,3,1,0,1,27,28,10,16,,,,,,,,,,,1,1,1,0,2,1,,,,
2997,1998,1998-09-25,15,10,1998-09-24,1.44,3.17,4.55,False,True,False,1,4,,4,7,0,0,0,2,0,1,24,31,8,14,,,,,,,,,,,0,0,1,1,0,3,,,,
2998,1998,1998-09-26,18,24,1998-09-25,1.51,2.8,4.63,True,False,False,3,0,,2,4,0,0,1,0,0,0,31,36,4,8,,,,,,,,,,,1,0,1,0,1,0,,,,
2999,1998,1998-09-27,23,9,1998-09-26,1.54,2.79,4.29,True,False,False,6,3,,7,7,0,2,4,1,0,0,30,34,14,34,,,,,,,,,,,1,1,2,2,3,0,,,,
3000,1998,1998-09-27,16,20,1998-09-26,1.41,3.26,4.78,True,False,False,5,2,,4,4,0,0,1,0,0,0,46,28,8,8,,,,,,,,,,,3,0,1,1,1,1,,,,
3001,1998,1998-09-27,8,15,1998-09-26,1.75,2.36,3.93,False,True,False,1,7,,6,5,0,0,1,2,0,1,44,24,12,10,,,,,,,,,,,1,2,0,1,0,4,,,,
3002,1998,1998-09-27,25,0,1998-09-26,1.3,3.94,5.27,True,False,False,4,0,,3,5,0,1,0,0,0,0,36,33,6,20,,,,,,,,,,,0,0,0,0,4,0,,,,
3003,1998,1998-09-27,10,22,1998-09-26,1.78,2.29,3.98,True,False,False,3,2,,3,6,1,1,0,0,0,0,37,31,10,16,,,,,,,,,,,0,0,3,0,0,2,,,,
3004,1998,1998-09-27,19,2,1998-09-26,1.15,5.88,6.67,True,False,False,3,1,,4,5,0,1,1,0,0,0,32,30,8,20,,,,,,,,,,,0,1,1,0,2,0,,,,
3005,1998,1998-09-29,25,22,1998-09-28,1.38,3.35,4.97,True,False,False,2,1,,3,7,0,0,0,0,0,0,29,42,6,14,,,,,,,,,,,0,0,2,0,0,1,,,,
3006,1998,1998-09-29,9,8,1998-09-28,1.48,3.04,4.33,True,False,False,4,2,,5,11,0,0,1,0,0,1,20,40,10,22,,,,,,,,,,,0,1,1,1,3,0,,,,
3007,1998,1998-09-29,15,23,1998-09-28,1.52,2.83,4.39,True,False,False,4,1,,3,2,0,2,0,1,0,0,26,43,6,29,,,,,,,,,,,3,1,0,0,1,0,,,,
3008,1998,1998-09-29,19,18,1998-09-28,1.36,3.38,5.24,False,False,True,1,1,OT,5,7,0,0,0,0,0,0,28,37,10,14,,,,,,,,,,,0,0,0,0,1,1,0,0,,
3009,1998,1998-09-29,2,0,1998-09-28,1.8,2.32,3.79,False,True,False,2,5,,2,6,0,0,1,1,0,1,26,29,4,12,,,,,,,,,,,2,3,0,0,0,2,,,,
3010,1998,1998-09-29,24,16,1998-09-28,1.51,2.81,4.59,True,False,False,4,2,,5,7,0,0,2,1,0,0,24,44,10,14,,,,,,,,,,,0,1,2,1,2,0,,,,
3011,1998,1998-09-29,20,10,1998-09-28,1.54,2.82,4.3,True,False,False,4,2,,2,2,0,0,1,0,0,0,37,38,4,4,,,,,,,,,,,3,0,0,1,1,1,,,,
3012,1998,1998-10-02,23,25,1998-10-01,1.92,2.1,3.98,False,True,False,4,5,,3,4,0,0,2,0,0,0,26,19,6,8,,,,,,,,,,,0,1,2,2,2,2,,,,
3013,1998,1998-10-02,22,9,1998-10-01,1.44,3.15,4.6,False,True,False,4,5,OT,4,6,2,0,1,4,0,0,22,33,33,12,,,,,,,,,,,0,1,1,2,3,1,0,1,,
3014,1998,1998-10-02,2,16,1998-10-01,2.34,1.83,3.63,True,False,False,4,3,OT,3,5,0,2,1,0,0,0,22,32,6,30,,,,,,,,,,,0,0,2,1,1,2,1,0,,
3015,1998,1998-10-02,8,24,1998-10-01,2.28,1.85,3.7,True,False,False,4,0,,3,4,0,0,0,0,1,0,41,41,6,8,,,,,,,,,,,0,0,2,0,2,0,,,,
3016,1998,1998-10-02,18,15,1998-10-01,1.37,3.4,5.01,True,False,False,5,0,DW,4,4,0,0,0,0,0,0,32,56,8,8,,,,,,,,,,,1,0,0,1,0,2,,,,
3017,1998,1998-10-03,10,19,1998-10-02,2.35,1.77,3.83,True,False,False,4,1,,5,5,0,0,0,0,0,0,23,23,10,10,,,,,,,,,,,2,0,2,1,0,0,,,,
3018,1998,1998-10-04,15,9,1998-10-03,1.49,2.96,4.45,True,False,False,1,0,,3,4,1,1,0,0,0,0,25,34,10,12,,,,,,,,,,,1,0,0,0,0,0,,,,
3019,1998,1998-10-04,20,23,1998-10-03,1.54,2.79,4.31,True,False,False,5,2,,4,5,0,0,3,1,0,0,42,28,8,10,,,,,,,,,,,3,0,1,0,1,2,,,,
3020,1998,1998-10-04,24,0,1998-10-03,1.37,3.51,4.9,False,True,False,3,4,OT,3,4,0,0,1,0,0,0,26,29,6,8,,,,,,,,,,,1,1,1,0,1,2,0,1,,
3021,1998,1998-10-04,2,18,1998-10-03,2.6,1.69,3.65,False,True,False,1,2,,4,3,0,1,0,1,0,0,33,27,8,16,,,,,,,,,,,0,1,1,0,0,1,,,,
3022,1998,1998-10-04,16,8,1998-10-03,1.33,3.74,5.02,True,False,False,3,2,,6,9,0,0,3,1,0,0,30,40,12,18,,,,,,,,,,,1,0,2,0,0,2,,,,
3023,1998,1998-10-04,25,10,1998-10-03,1.31,3.86,5.29,False,True,False,1,3,,3,8,1,2,1,0,0,0,27,34,10,30,,,,,,,,,,,1,2,0,0,0,1,,,,
3024,1998,1998-10-04,19,22,1998-10-03,1.29,3.93,5.47,True,False,False,5,1,,4,5,0,1,1,0,1,0,31,32,8,14,,,,,,,,,,,1,0,2,0,2,1,,,,
3025,1998,1998-10-08,22,15,1998-10-07,1.56,2.7,4.31,True,False,False,4,3,,3,3,3,2,1,1,0,0,28,25,41,31,,,,,,,,,,,3,1,1,1,0,1,,,,
3026,1998,1998-10-09,10,24,1998-10-08,1.68,2.42,4.14,True,False,False,4,1,,6,5,0,2,3,1,0,0,30,31,12,35,,,,,,,,,,,2,0,1,0,1,1,,,,
3027,1998,1998-10-09,0,16,1998-10-08,1.83,2.22,3.97,False,True,False,1,3,,6,5,0,0,0,1,0,0,24,36,12,10,,,,,,,,,,,0,0,1,2,0,1,,,,
3028,1998,1998-10-09,8,2,1998-10-08,1.51,2.96,4.2,True,False,False,4,0,,6,5,0,0,0,0,0,0,31,28,12,10,,,,,,,,,,,2,0,1,0,1,0,,,,
3029,1998,1998-10-09,18,20,1998-10-08,1.32,3.76,5.28,True,False,False,5,0,,3,5,0,0,2,0,0,0,38,38,6,10,,,,,,,,,,,0,0,2,0,3,0,,,,
3030,1998,1998-10-09,9,25,1998-10-08,1.95,2.07,3.93,True,False,False,3,2,,6,8,0,0,3,2,0,0,23,18,12,16,,,,,,,,,,,0,0,2,2,1,0,,,,
3031,1998,1998-10-09,19,23,1998-10-08,1.23,4.59,5.89,False,False,True,4,4,OT,4,9,0,1,2,1,0,0,23,39,8,28,,,,,,,,,,,2,2,1,0,1,2,0,0,,
3032,1998,1998-10-10,20,22,1998-10-09,1.61,2.58,4.21,True,False,False,3,1,,2,4,0,0,0,0,0,0,33,36,4,8,,,,,,,,,,,3,0,0,0,0,1,,,,
3033,1998,1998-10-11,24,23,1998-10-10,1.43,3.18,4.64,False,True,False,2,4,,8,8,0,0,1,0,0,0,28,39,16,16,,,,,,,,,,,0,1,0,2,2,1,,,,
3034,1998,1998-10-11,2,10,1998-10-10,2.14,1.97,3.63,False,True,False,0,1,,2,4,1,1,0,0,0,0,22,25,8,12,,,,,,,,,,,0,0,0,1,0,0,,,,
3035,1998,1998-10-11,16,18,1998-10-10,1.68,2.36,4.32,True,False,False,4,3,,7,8,0,0,3,1,0,0,30,28,14,16,,,,,,,,,,,1,0,2,2,1,1,,,,
3036,1998,1998-10-11,25,15,1998-10-10,1.38,3.38,4.94,False,True,False,0,3,,3,5,0,0,0,0,0,0,,,6,10,,,,,,,,,,,0,1,0,2,0,0,,,,
3037,1998,1998-10-11,8,0,1998-10-10,1.63,2.58,4.06,True,False,False,3,2,,4,6,2,0,1,1,0,0,38,22,33,12,,,,,,,,,,,2,0,0,1,1,1,,,,
3038,1998,1998-10-11,19,9,1998-10-10,1.24,4.47,5.81,True,False,False,4,3,,5,6,1,0,2,2,0,0,31,35,14,12,,,,,,,,,,,2,0,1,1,1,2,,,,
3039,1998,1998-10-13,9,24,1998-10-12,1.67,2.45,4.1,True,False,False,5,3,,7,9,0,0,1,1,0,0,27,23,14,18,,,,,,,,,,,2,1,1,1,2,1,,,,
3040,1998,1998-10-13,18,0,1998-10-12,1.25,4.38,5.65,False,True,False,0,1,OT,2,4,1,1,0,0,0,0,24,30,8,12,,,,,,,,,,,0,0,0,0,0,0,0,1,,
3041,1998,1998-10-13,10,8,1998-10-12,1.43,3.21,4.59,False,True,False,1,3,,5,8,0,1,0,0,0,0,26,39,10,20,,,,,,,,,,,0,1,0,0,1,2,,,,
3042,1998,1998-10-13,22,16,1998-10-12,1.71,2.36,4.14,True,False,False,6,1,,4,6,2,3,3,0,0,0,26,30,33,57,,,,,,,,,,,1,1,0,0,5,0,,,,
3043,1998,1998-10-13,15,20,1998-10-12,1.5,2.91,4.48,True,False,False,2,0,,7,4,0,1,0,0,0,0,34,38,14,12,,,,,,,,,,,1,0,0,0,1,0,,,,
3044,1998,1998-10-13,23,2,1998-10-12,1.37,3.6,4.7,True,False,False,5,2,,5,8,0,1,0,0,0,0,22,37,10,20,,,,,,,,,,,1,0,4,2,0,0,,,,
3045,1998,1998-10-13,25,19,1998-10-12,1.73,2.28,4.3,True,False,False,6,5,,3,4,0,0,1,2,0,0,,,6,8,,,,,,,,,,,2,0,2,1,2,4,,,,
3046,1998,1998-10-16,2,25,1998-10-15,2.54,1.73,3.58,False,True,False,1,6,,7,6,2,0,0,0,0,1,37,24,39,12,,,,,,,,,,,0,1,1,3,0,2,,,,
3047,1998,1998-10-16,24,22,1998-10-15,1.6,2.59,4.26,False,True,False,2,5,,5,6,0,0,1,1,0,2,26,25,10,12,,,,,,,,,,,0,2,2,2,0,1,,,,
3048,1998,1998-10-16,20,9,1998-10-15,1.55,2.77,4.3,True,False,False,6,2,,1,3,0,0,2,0,0,0,27,24,2,6,,,,,,,,,,,1,1,1,1,4,0,,,,
3049,1998,1998-10-16,8,18,1998-10-15,2.1,1.94,3.86,True,False,False,5,4,,7,3,0,1,0,1,1,0,51,22,14,10,,,,,,,,,,,1,0,1,1,3,3,,,,
3050,1998,1998-10-16,16,10,1998-10-15,1.46,3.03,4.59,True,False,False,3,2,,8,10,0,0,0,2,0,0,27,44,16,20,,,,,,,,,,,1,0,2,0,0,2,,,,
3051,1998,1998-10-16,19,15,1998-10-15,1.31,3.79,5.4,False,False,True,1,1,OT,6,5,0,0,0,1,0,0,33,46,12,10,,,,,,,,,,,0,0,0,0,1,1,0,0,,
3052,1998,1998-10-17,0,23,1998-10-16,1.64,2.53,4.09,True,False,False,3,0,,5,4,0,0,1,0,0,0,28,31,10,8,,,,,,,,,,,1,0,1,0,1,0,,,,
3053,1998,1998-10-18,15,16,1998-10-17,1.56,2.68,4.39,True,False,False,5,0,,10,11,0,1,2,0,1,0,25,39,20,32,,,,,,,,,,,2,0,2,0,1,0,,,,
3054,1998,1998-10-18,19,20,1998-10-17,1.28,4.03,5.53,False,True,False,2,5,,3,6,0,0,0,0,0,5,36,38,6,12,,,,,,,,,,,1,2,1,0,0,3,,,,
3055,1998,1998-10-18,10,18,1998-10-17,1.87,2.14,4.03,False,True,False,1,2,,3,5,0,0,0,0,0,0,31,37,6,10,,,,,,,,,,,0,1,1,1,0,0,,,,
3056,1998,1998-10-18,9,2,1998-10-17,1.37,3.6,4.65,False,False,True,2,2,OT,4,6,0,0,2,1,0,0,20,27,8,12,,,,,,,,,,,1,0,1,2,0,0,0,0,,
3057,1998,1998-10-18,22,0,1998-10-17,1.41,3.25,4.72,False,False,True,2,2,OT,2,4,0,0,0,1,0,0,38,27,4,8,,,,,,,,,,,1,0,1,1,0,1,0,0,,
3058,1998,1998-10-18,23,8,1998-10-17,1.56,2.75,4.24,False,True,False,3,4,,2,7,0,0,2,0,0,0,19,38,4,14,,,,,,,,,,,1,0,1,1,1,3,,,,
3059,1998,1998-10-18,25,24,1998-10-17,1.37,3.46,4.97,True,False,False,3,0,,6,6,0,0,0,0,0,0,34,30,12,12,,,,,,,,,,,0,0,2,0,1,0,,,,
3060,1998,1998-10-20,0,19,1998-10-19,2.04,1.98,3.92,True,False,False,4,2,,7,7,0,2,1,1,0,0,33,32,14,34,,,,,,,,,,,0,2,1,0,3,0,,,,
3061,1998,1998-10-23,2,22,1998-10-22,2.41,1.8,3.57,False,True,False,1,3,,4,6,0,0,1,1,0,0,26,29,8,12,,,,,,,,,,,0,1,0,2,1,0,,,,
3062,1998,1998-10-23,24,15,1998-10-22,1.74,2.32,4.07,False,True,False,1,4,,5,7,0,1,0,0,1,0,35,33,10,18,,,,,,,,,,,1,2,0,0,0,2,,,,
3063,1998,1998-10-23,16,9,1998-10-22,1.45,3.12,4.58,False,True,False,3,5,,6,7,2,0,0,2,0,1,33,31,37,14,,,,,,,,,,,3,2,0,1,0,2,,,,
3064,1998,1998-10-23,0,10,1998-10-22,1.57,2.7,4.26,True,False,False,5,3,,3,4,0,0,2,0,0,0,23,32,6,8,,,,,,,,,,,3,1,2,1,0,1,,,,
3065,1998,1998-10-23,8,19,1998-10-22,2.01,2.01,3.92,False,False,True,1,1,OT,4,3,0,1,0,0,0,0,51,38,8,16,,,,,,,,,,,1,0,0,1,0,0,0,0,,
3066,1998,1998-10-23,18,23,1998-10-22,1.29,4.03,5.4,False,False,True,1,1,OT,4,7,0,0,1,0,0,0,24,33,8,14,,,,,,,,,,,0,1,1,0,0,0,0,0,,
3067,1998,1998-10-23,20,25,1998-10-22,1.68,2.39,4.24,True,False,False,5,1,,3,4,0,0,0,0,0,0,17,18,6,8,,,,,,,,,,,1,0,2,0,2,1,,,,
3068,1998,1998-10-24,24,19,1998-10-23,1.98,2.03,3.94,False,True,False,2,3,OT,2,4,1,0,0,0,0,0,44,28,14,8,,,,,,,,,,,0,0,2,1,0,1,0,1,,
3069,1998,1998-10-25,0,15,1998-10-24,1.73,2.34,4.12,True,False,False,7,3,,5,6,0,1,2,1,0,0,29,26,10,22,,,,,,,,,,,2,0,3,2,2,1,,,,
3070,1998,1998-10-25,8,25,1998-10-24,1.84,2.2,3.99,True,False,False,1,0,,6,7,0,0,1,0,0,0,38,30,12,14,,,,,,,,,,,0,0,1,0,0,0,,,,
3071,1998,1998-10-25,10,9,1998-10-24,1.56,2.74,4.26,True,False,False,3,1,,6,8,0,0,1,1,0,0,24,31,12,16,,,,,,,,,,,1,0,0,0,2,1,,,,
3072,1998,1998-10-25,18,22,1998-10-24,1.39,3.28,4.97,False,False,True,0,0,OT,4,4,0,0,,,,,37,50,8,8,,,,,,,,,,,0,0,0,0,0,0,0,0,,
3073,1998,1998-10-25,2,20,1998-10-24,2.48,1.77,3.56,False,True,False,0,6,,5,4,1,0,0,3,0,1,28,14,14,8,,,,,,,,,,,0,1,0,3,0,2,,,,
3074,1998,1998-10-25,16,23,1998-10-24,1.48,3.01,4.48,False,True,False,1,2,,6,6,0,0,0,1,0,1,33,43,12,12,,,,,,,,,,,1,1,0,0,0,1,,,,
